,Unnamed: 0,index,archive_index_number,timestamp,non_event_flag,over_freq_flag,over_freq_index,under_freq_flag,under_freq_index,ambig_flag,severity_desc,file_name,ABC_values,Event Check
2728,2728,37330,37330,2019-11-05 03:46:24.018000,False,True,1576.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-03-51_14902.csv,"[nan, nan, nan]",
2729,2729,37331,37331,2019-11-05 03:51:12.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-03-56_14903.csv,"[nan, nan, nan]",
2730,2730,37338,37338,2019-11-05 04:24:48.018000,False,True,1214.0,True,15316.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-04-29_14910.csv,"[nan, nan, nan]",
2731,2731,37349,37349,2019-11-05 05:17:36.018000,False,True,397.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-05-22_14921.csv,"[nan, nan, nan]",
2732,2732,37377,37377,2019-11-05 07:32:00.018000,False,True,15602.0,True,1879.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-07-36_14949.csv,"[nan, nan, nan]",
2733,2733,37404,37404,2019-11-05 09:41:36.018000,False,True,7347.0,True,1626.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-09-46_14976.csv,"[nan, nan, nan]",
2734,2734,37412,37412,2019-11-05 10:20:00.018000,False,True,1247.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-10-24_14984.csv,"[nan, nan, nan]",
2735,2735,37426,37426,2019-11-05 11:27:12.018000,False,True,8817.0,True,3935.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-11-32_14998.csv,"[nan, nan, nan]",
2736,2736,37432,37432,2019-11-05 11:56:00.018000,False,True,30.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-12-00_15004.csv,"[nan, nan, nan]",
2737,2737,37439,37439,2019-11-05 12:29:36.018000,False,True,13428.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-12-34_15011.csv,"[nan, nan, nan]",
2738,2738,37445,37445,2019-11-05 12:58:24.018000,False,False,,True,29.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-13-03_15017.csv,"[nan, nan, nan]",
2739,2739,37446,37446,2019-11-05 13:03:12.018000,False,False,,True,139.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-13-08_15018.csv,"[nan, nan, nan]",
2740,2740,37448,37448,2019-11-05 13:12:48.018000,False,True,6478.0,True,0.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-13-17_15020.csv,"[nan, nan, nan]",
2741,2741,37453,37453,2019-11-05 13:36:48.018000,False,True,2568.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-13-41_15025.csv,"[nan, nan, nan]",
2742,2742,37477,37477,2019-11-05 15:32:00.018000,False,True,8564.0,True,1975.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-15-36_15049.csv,"[nan, nan, nan]",
2743,2743,37483,37483,2019-11-05 16:00:48.018000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-16-05_15055.csv,"[nan, nan, nan]",
2744,2744,37495,37495,2019-11-05 16:58:24.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-17-03_15067.csv,"[nan, nan, nan]",
2745,2745,37500,37500,2019-11-05 17:28:49.484000,False,True,160.0,True,1.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-17-33_1.csv,"[nan, nan, nan]",
2746,2746,37501,37501,2019-11-05 17:33:37.467000,False,True,268.0,True,22.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-17-38_2.csv,"[nan, nan, nan]",
2747,2747,37502,37502,2019-11-05 17:38:25.467000,False,True,0.0,True,269.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-17-43_3.csv,"[nan, nan, nan]",
2748,2748,37503,37503,2019-11-05 17:43:13.467000,False,True,1.0,True,294.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-17-48_4.csv,"[nan, nan, nan]",
2749,2749,37504,37504,2019-11-05 17:48:01.467000,False,True,13.0,True,736.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-17-52_5.csv,"[nan, nan, nan]",
2750,2750,37505,37505,2019-11-05 17:52:49.467000,False,True,50.0,True,2608.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-17-57_6.csv,"[nan, nan, nan]",
2751,2751,37506,37506,2019-11-05 17:57:37.467000,False,True,0.0,True,2685.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-18-02_7.csv,"[nan, nan, nan]",
2752,2752,37507,37507,2019-11-05 18:02:25.467000,False,True,0.0,True,4966.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-18-07_8.csv,"[nan, nan, nan]",
2753,2753,37508,37508,2019-11-05 18:07:13.467000,False,True,885.0,True,264.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-18-12_9.csv,"[nan, nan, nan]",
2754,2754,37516,37516,2019-11-05 18:45:37.467000,False,True,11778.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-18-50_17.csv,"[nan, nan, nan]",
2755,2755,37532,37532,2019-11-05 20:02:25.467000,False,False,,True,260.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-20-07_33.csv,"[nan, nan, nan]",
2756,2756,37543,37543,2019-11-05 20:55:13.467000,False,True,4622.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-21-00_44.csv,"[nan, nan, nan]",
2757,2757,37546,37546,2019-11-05 21:09:37.467000,False,True,1219.0,True,6731.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-21-14_47.csv,"[nan, nan, nan]",
2758,2758,37570,37570,2019-11-05 23:04:49.467000,False,True,11911.0,True,288.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-23-09_71.csv,"[nan, nan, nan]",
2759,2759,37576,37576,2019-11-05 23:33:37.467000,False,True,9403.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-23-38_77.csv,"[nan, nan, nan]",
2760,2760,37577,37577,2019-11-05 23:38:25.467000,False,True,7419.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-05-23-43_78.csv,"[nan, nan, nan]",
2761,2761,37592,37592,2019-11-06 00:50:25.467000,False,True,4932.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-00-55_93.csv,"[nan, nan, nan]",
2762,2762,37604,37604,2019-11-06 01:48:01.467000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-01-52_105.csv,"[nan, nan, nan]",
2763,2763,37605,37605,2019-11-06 01:52:49.467000,False,True,9335.0,True,87.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-01-57_106.csv,"[nan, nan, nan]",
2764,2764,37607,37607,2019-11-06 02:02:25.467000,False,True,17632.0,True,2416.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-02-07_108.csv,"[nan, nan, nan]",
2765,2765,37615,37615,2019-11-06 02:40:49.467000,False,True,395.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-02-45_116.csv,"[nan, nan, nan]",
2766,2766,37617,37617,2019-11-06 02:50:25.467000,False,True,780.0,True,2734.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-02-55_118.csv,"[nan, nan, nan]",
2767,2767,37618,37618,2019-11-06 02:55:13.467000,False,True,5696.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-03-00_119.csv,"[nan, nan, nan]",
2768,2768,37682,37682,2019-11-06 08:02:25.467000,False,True,16624.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-08-07_183.csv,"[nan, nan, nan]",
2769,2769,37717,37717,2019-11-06 10:50:25.467000,False,False,,True,7949.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-10-55_218.csv,"[nan, nan, nan]",
2770,2770,37734,37734,2019-11-06 12:12:01.467000,False,False,,True,1.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-12-16_235.csv,"[nan, nan, nan]",
2771,2771,37740,37740,2019-11-06 12:40:49.467000,False,False,,True,15172.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-12-45_241.csv,"[nan, nan, nan]",
2772,2772,37749,37749,2019-11-06 13:24:01.467000,False,False,,True,734.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-13-28_250.csv,"[nan, nan, nan]",
2773,2773,37761,37761,2019-11-06 14:21:37.467000,False,True,6054.0,True,7550.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-14-26_262.csv,"[nan, nan, nan]",
2774,2774,37763,37763,2019-11-06 14:31:13.467000,False,True,3425.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-14-36_264.csv,"[nan, nan, nan]",
2775,2775,37768,37768,2019-11-06 14:55:13.467000,False,True,515.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-15-00_269.csv,"[nan, nan, nan]",
2776,2776,37771,37771,2019-11-06 15:09:37.467000,False,True,17652.0,True,1337.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-15-14_272.csv,"[nan, nan, nan]",
2777,2777,37784,37784,2019-11-06 16:12:01.467000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-16-16_285.csv,"[nan, nan, nan]",
2778,2778,37785,37785,2019-11-06 16:16:49.467000,False,False,,True,2080.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-16-21_286.csv,"[nan, nan, nan]",
2779,2779,37786,37786,2019-11-06 16:21:37.467000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-16-26_287.csv,"[nan, nan, nan]",
2780,2780,37790,37790,2019-11-06 16:40:49.467000,False,False,,True,5270.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-16-45_291.csv,"[nan, nan, nan]",
2781,2781,37793,37793,2019-11-06 16:55:13.467000,False,True,2523.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-17-00_294.csv,"[nan, nan, nan]",
2782,2782,37803,37803,2019-11-06 17:43:13.467000,False,False,,True,2977.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-17-48_304.csv,"[nan, nan, nan]",
2783,2783,37809,37809,2019-11-06 18:12:01.467000,False,True,4280.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-18-16_310.csv,"[nan, nan, nan]",
2784,2784,37817,37817,2019-11-06 18:50:25.467000,False,False,,True,1657.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-18-55_318.csv,"[nan, nan, nan]",
2785,2785,37819,37819,2019-11-06 19:00:01.467000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-06-19-04_320.csv,"[nan, nan, nan]",
2786,2786,37882,37882,2019-11-07 00:02:25.467000,False,True,72.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-00-07_383.csv,"[nan, nan, nan]",
2787,2787,37893,37893,2019-11-07 00:55:13.467000,False,True,1704.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-01-00_394.csv,"[nan, nan, nan]",
2788,2788,37895,37895,2019-11-07 01:04:49.467000,False,True,17064.0,True,9091.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-01-09_396.csv,"[nan, nan, nan]",
2789,2789,37903,37903,2019-11-07 01:43:13.467000,False,True,13093.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-01-48_404.csv,"[nan, nan, nan]",
2790,2790,37911,37911,2019-11-07 02:21:37.467000,False,False,,True,837.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-02-26_412.csv,"[nan, nan, nan]",
2791,2791,37913,37913,2019-11-07 02:31:13.467000,False,True,6449.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-02-36_414.csv,"[nan, nan, nan]",
2792,2792,37926,37926,2019-11-07 03:33:37.467000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-03-38_427.csv,"[nan, nan, nan]",
2793,2793,37927,37927,2019-11-07 03:38:25.467000,False,True,11998.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-03-43_428.csv,"[nan, nan, nan]",
2794,2794,37934,37934,2019-11-07 04:12:01.467000,False,True,8921.0,True,1077.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-04-16_435.csv,"[nan, nan, nan]",
2795,2795,37936,37936,2019-11-07 04:21:37.467000,False,True,6812.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-04-26_437.csv,"[nan, nan, nan]",
2796,2796,37948,37948,2019-11-07 05:19:13.467000,False,False,,True,318.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-05-24_449.csv,"[nan, nan, nan]",
2797,2797,37992,37992,2019-11-07 08:50:25.467000,False,True,402.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-08-55_493.csv,"[nan, nan, nan]",
2798,2798,38001,38001,2019-11-07 09:33:37.467000,False,False,,True,6406.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-09-38_502.csv,"[nan, nan, nan]",
2799,2799,38003,38003,2019-11-07 09:43:13.467000,False,False,,True,11302.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-09-48_504.csv,"[nan, nan, nan]",
2800,2800,38009,38009,2019-11-07 10:12:01.467000,False,False,,True,11079.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-10-16_510.csv,"[nan, nan, nan]",
2801,2801,38026,38026,2019-11-07 11:33:37.467000,False,True,3133.0,True,5294.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-11-38_527.csv,"[nan, nan, nan]",
2802,2802,38035,38035,2019-11-07 12:16:49.467000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-12-21_536.csv,"[nan, nan, nan]",
2803,2803,38041,38041,2019-11-07 12:45:37.467000,False,True,13586.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-12-50_542.csv,"[nan, nan, nan]",
2804,2804,38043,38043,2019-11-07 12:55:13.467000,False,True,1869.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-13-00_544.csv,"[nan, nan, nan]",
2805,2805,38071,38071,2019-11-07 15:09:37.467000,False,False,,True,5589.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-15-14_572.csv,"[nan, nan, nan]",
2806,2806,38072,38072,2019-11-07 15:14:25.467000,False,False,,True,51.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-15-19_573.csv,"[nan, nan, nan]",
2807,2807,38075,38075,2019-11-07 15:28:49.467000,False,True,1113.0,True,0.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-15-33_576.csv,"[nan, nan, nan]",
2808,2808,38082,38082,2019-11-07 16:02:25.467000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-16-07_583.csv,"[nan, nan, nan]",
2809,2809,38083,38083,2019-11-07 16:07:13.467000,False,False,,True,5315.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-16-12_584.csv,"[nan, nan, nan]",
2810,2810,38084,38084,2019-11-07 16:12:01.467000,False,True,13950.0,True,1067.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-16-16_585.csv,"[nan, nan, nan]",
2811,2811,38093,38093,2019-11-07 16:55:13.467000,False,True,3791.0,True,2079.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-17-00_594.csv,"[nan, nan, nan]",
2812,2812,38094,38094,2019-11-07 17:00:01.467000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-17-04_595.csv,"[nan, nan, nan]",
2813,2813,38095,38095,2019-11-07 17:04:49.467000,False,True,1720.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-17-09_596.csv,"[nan, nan, nan]",
2814,2814,38110,38110,2019-11-07 18:16:49.467000,False,True,1929.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-18-21_611.csv,"[nan, nan, nan]",
2815,2815,38159,38159,2019-11-07 22:12:01.467000,False,False,,True,2914.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-22-16_660.csv,"[nan, nan, nan]",
2816,2816,38160,38160,2019-11-07 22:16:49.467000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-22-21_661.csv,"[nan, nan, nan]",
2817,2817,38163,38163,2019-11-07 22:31:13.467000,False,True,1524.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-22-36_664.csv,"[nan, nan, nan]",
2818,2818,38177,38177,2019-11-07 23:38:25.467000,False,True,1070.0,True,1604.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-07-23-43_678.csv,"[nan, nan, nan]",
2819,2819,38190,38190,2019-11-08 00:40:49.467000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-00-45_691.csv,"[nan, nan, nan]",
2820,2820,38201,38201,2019-11-08 01:33:37.467000,False,True,6866.0,True,8635.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-01-38_702.csv,"[nan, nan, nan]",
2821,2821,38217,38217,2019-11-08 02:50:25.467000,False,True,4471.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-02-55_718.csv,"[nan, nan, nan]",
2822,2822,38231,38231,2019-11-08 03:57:37.467000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-04-02_732.csv,"[nan, nan, nan]",
2823,2823,38235,38235,2019-11-08 04:16:49.467000,False,True,15347.0,True,354.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-04-21_736.csv,"[nan, nan, nan]",
2824,2824,38238,38238,2019-11-08 04:31:13.467000,False,False,,True,303.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-04-36_739.csv,"[nan, nan, nan]",
2825,2825,38239,38239,2019-11-08 04:36:01.467000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-04-40_740.csv,"[nan, nan, nan]",
2826,2826,38242,38242,2019-11-08 04:50:25.467000,False,True,11260.0,True,2360.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-04-55_743.csv,"[nan, nan, nan]",
2827,2827,38266,38266,2019-11-08 06:45:37.467000,False,False,,True,1183.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-06-50_767.csv,"[nan, nan, nan]",
2828,2828,38269,38269,2019-11-08 07:00:01.467000,False,False,,True,1847.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-07-04_770.csv,"[nan, nan, nan]",
2829,2829,38289,38289,2019-11-08 08:36:01.467000,False,True,0.0,True,2686.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-08-40_790.csv,"[nan, nan, nan]",
2830,2830,38303,38303,2019-11-08 09:43:13.467000,False,True,6745.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-09-48_804.csv,"[nan, nan, nan]",
2831,2831,38318,38318,2019-11-08 10:55:13.467000,False,False,,True,356.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-11-00_819.csv,"[nan, nan, nan]",
2832,2832,38340,38340,2019-11-08 12:40:49.467000,False,False,,True,4.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-12-45_841.csv,"[nan, nan, nan]",
2833,2833,38345,38345,2019-11-08 13:04:49.467000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-13-09_846.csv,"[nan, nan, nan]",
2834,2834,38355,38355,2019-11-08 13:52:49.467000,False,True,11057.0,True,2344.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-13-57_856.csv,"[nan, nan, nan]",
2835,2835,38359,38359,2019-11-08 14:12:01.467000,False,True,9014.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-14-16_860.csv,"[nan, nan, nan]",
2836,2836,38370,38370,2019-11-08 15:04:49.467000,False,False,,True,16540.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-15-09_871.csv,"[nan, nan, nan]",
2837,2837,38371,38371,2019-11-08 15:09:37.467000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-15-14_872.csv,"[nan, nan, nan]",
2838,2838,38372,38372,2019-11-08 15:14:25.467000,False,True,59.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-15-19_873.csv,"[nan, nan, nan]",
2839,2839,38400,38400,2019-11-08 17:28:49.467000,False,True,1071.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-17-33_901.csv,"[nan, nan, nan]",
2840,2840,38405,38405,2019-11-08 17:52:49.467000,False,False,,True,10925.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-17-57_906.csv,"[nan, nan, nan]",
2841,2841,38406,38406,2019-11-08 17:57:37.467000,False,True,700.0,True,1284.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-18-02_907.csv,"[nan, nan, nan]",
2842,2842,38410,38410,2019-11-08 18:16:49.467000,False,False,,True,664.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-18-21_911.csv,"[nan, nan, nan]",
2843,2843,38432,38432,2019-11-08 20:02:25.467000,False,False,,True,5867.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-20-07_933.csv,"[nan, nan, nan]",
2844,2844,38439,38439,2019-11-08 20:36:01.467000,False,True,848.0,True,14427.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-20-40_940.csv,"[nan, nan, nan]",
2845,2845,38444,38444,2019-11-08 21:00:01.467000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-21-04_945.csv,"[nan, nan, nan]",
2846,2846,38454,38454,2019-11-08 21:48:01.467000,False,True,26.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-21-52_955.csv,"[nan, nan, nan]",
2847,2847,38462,38462,2019-11-08 22:26:25.467000,False,False,,True,13734.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-22-31_963.csv,"[nan, nan, nan]",
2848,2848,38474,38474,2019-11-08 23:24:01.467000,False,True,1810.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-23-28_975.csv,"[nan, nan, nan]",
2849,2849,38476,38476,2019-11-08 23:33:37.467000,False,True,11041.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-08-23-38_977.csv,"[nan, nan, nan]",
2850,2850,38490,38490,2019-11-09 00:40:49.467000,False,True,4142.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-00-45_991.csv,"[nan, nan, nan]",
2851,2851,38493,38493,2019-11-09 00:55:13.467000,False,False,,True,1626.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-01-00_994.csv,"[nan, nan, nan]",
2852,2852,38498,38498,2019-11-09 01:19:13.467000,False,True,9227.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-01-24_999.csv,"[nan, nan, nan]",
2853,2853,38501,38501,2019-11-09 01:33:37.467000,False,False,,True,5876.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-01-38_1002.csv,"[nan, nan, nan]",
2854,2854,38509,38509,2019-11-09 02:12:01.467000,False,True,11480.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-02-16_1010.csv,"[nan, nan, nan]",
2855,2855,38517,38517,2019-11-09 02:50:25.467000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-02-55_1018.csv,"[nan, nan, nan]",
2856,2856,38521,38521,2019-11-09 03:09:37.467000,False,True,5301.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-03-14_1022.csv,"[nan, nan, nan]",
2857,2857,38547,38547,2019-11-09 05:14:25.467000,False,False,,True,16069.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-05-19_1048.csv,"[nan, nan, nan]",
2858,2858,38549,38549,2019-11-09 05:24:01.467000,False,False,,True,1587.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-05-28_1050.csv,"[nan, nan, nan]",
2859,2859,38555,38555,2019-11-09 05:52:49.467000,False,True,16311.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-05-57_1056.csv,"[nan, nan, nan]",
2860,2860,38584,38584,2019-11-09 08:12:01.467000,False,True,847.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-08-16_1085.csv,"[nan, nan, nan]",
2861,2861,38598,38598,2019-11-09 09:19:13.467000,False,True,4158.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-09-24_1099.csv,"[nan, nan, nan]",
2862,2862,38612,38612,2019-11-09 10:26:25.467000,False,True,600.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-10-31_1113.csv,"[nan, nan, nan]",
2863,2863,38613,38613,2019-11-09 10:31:13.467000,False,False,,True,1275.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-10-36_1114.csv,"[nan, nan, nan]",
2864,2864,38621,38621,2019-11-09 11:09:37.467000,False,False,,True,7429.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-11-14_1122.csv,"[nan, nan, nan]",
2865,2865,38628,38628,2019-11-09 11:43:13.467000,False,True,11434.0,True,12598.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-11-48_1129.csv,"[nan, nan, nan]",
2866,2866,38638,38638,2019-11-09 12:31:13.467000,False,False,,True,4692.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-12-36_1139.csv,"[nan, nan, nan]",
2867,2867,38659,38659,2019-11-09 14:12:01.467000,False,True,7684.0,True,2572.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-14-16_1160.csv,"[nan, nan, nan]",
2868,2868,38666,38666,2019-11-09 14:45:37.467000,False,False,,True,7935.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-14-50_1167.csv,"[nan, nan, nan]",
2869,2869,38674,38674,2019-11-09 15:24:01.467000,False,False,,True,958.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-15-28_1175.csv,"[nan, nan, nan]",
2870,2870,38676,38676,2019-11-09 15:33:37.467000,False,True,9284.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-11-09-15-38_1177.csv,"[nan, nan, nan]",
