,49640,2019-12-30 07:38:25.467000,False,False.1,nan,False.2,nan.1,False.3,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-07-43_16378.csv,"[nan, nan, nan]",Event Check
14251,49779,2020-02-29 00:47:30.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-00-52_8536.csv,"[nan, nan, nan]",
14252,49780,2020-02-29 00:52:18.518000,False,False,,True,2537.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-00-57_8537.csv,"[nan, nan, nan]",
14253,49781,2020-02-29 00:57:06.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-01_8538.csv,"[nan, nan, nan]",
14254,49782,2020-02-29 01:01:54.518000,False,False,,True,5.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-06_8539.csv,"[nan, nan, nan]",
14255,49783,2020-02-29 01:06:42.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-11_8540.csv,"[nan, nan, nan]",
14256,49784,2020-02-29 01:11:30.518000,False,True,4617.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-16_8541.csv,"[nan, nan, nan]",
14257,49785,2020-02-29 01:16:18.518000,False,True,5027.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-21_8542.csv,"[nan, nan, nan]",
14258,49786,2020-02-29 01:21:06.518000,False,True,979.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-25_8543.csv,"[nan, nan, nan]",
14259,49787,2020-02-29 01:25:54.518000,False,True,1535.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-30_8544.csv,"[nan, nan, nan]",
14260,49788,2020-02-29 01:30:42.518000,False,True,800.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-35_8545.csv,"[nan, nan, nan]",
14261,49789,2020-02-29 01:35:30.518000,False,True,13122.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-40_8546.csv,"[nan, nan, nan]",
14262,49790,2020-02-29 01:40:18.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-45_8547.csv,"[nan, nan, nan]",
14263,49791,2020-02-29 01:45:06.518000,False,True,428.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-49_8548.csv,"[nan, nan, nan]",
14264,49792,2020-02-29 01:49:54.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-54_8549.csv,"[nan, nan, nan]",
14265,49793,2020-02-29 01:54:42.518000,False,True,1590.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-01-59_8550.csv,"[nan, nan, nan]",
14266,49794,2020-02-29 01:59:30.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-04_8551.csv,"[nan, nan, nan]",
14267,49795,2020-02-29 02:04:18.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-09_8552.csv,"[nan, nan, nan]",
14268,49796,2020-02-29 02:09:06.518000,False,False,,True,1441.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-13_8553.csv,"[nan, nan, nan]",
14269,49797,2020-02-29 02:13:54.518000,False,False,,True,6818.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-18_8554.csv,"[nan, nan, nan]",
14270,49798,2020-02-29 02:18:42.518000,False,False,,True,136.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-23_8555.csv,"[nan, nan, nan]",
14271,49799,2020-02-29 02:23:30.518000,False,False,,True,7309.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-28_8556.csv,"[nan, nan, nan]",
14272,49800,2020-02-29 02:28:18.518000,False,False,,True,2496.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-33_8557.csv,"[nan, nan, nan]",
14273,49801,2020-02-29 02:33:06.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-37_8558.csv,"[nan, nan, nan]",
14274,49802,2020-02-29 02:37:54.518000,False,True,1181.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-42_8559.csv,"[nan, nan, nan]",
14275,49803,2020-02-29 02:42:42.518000,False,True,6060.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-47_8560.csv,"[nan, nan, nan]",
14276,49804,2020-02-29 02:47:30.518000,False,True,2931.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-52_8561.csv,"[nan, nan, nan]",
14277,49805,2020-02-29 02:52:18.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-02-57_8562.csv,"[nan, nan, nan]",
14278,49806,2020-02-29 02:57:06.518000,False,True,5632.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-01_8563.csv,"[nan, nan, nan]",
14279,49807,2020-02-29 03:01:54.518000,False,True,411.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-06_8564.csv,"[nan, nan, nan]",
14280,49808,2020-02-29 03:06:42.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-11_8565.csv,"[nan, nan, nan]",
14281,49809,2020-02-29 03:11:30.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-16_8566.csv,"[nan, nan, nan]",
14282,49810,2020-02-29 03:16:18.518000,False,True,5881.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-21_8567.csv,"[nan, nan, nan]",
14283,49811,2020-02-29 03:21:06.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-25_8568.csv,"[nan, nan, nan]",
14284,49812,2020-02-29 03:25:54.518000,False,True,12214.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-30_8569.csv,"[nan, nan, nan]",
14285,49813,2020-02-29 03:30:42.518000,False,True,230.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-35_8570.csv,"[nan, nan, nan]",
14286,49814,2020-02-29 03:35:30.518000,False,True,1082.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-40_8571.csv,"[nan, nan, nan]",
14287,49815,2020-02-29 03:40:18.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-45_8572.csv,"[nan, nan, nan]",
14288,49816,2020-02-29 03:45:06.518000,False,True,7040.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-49_8573.csv,"[nan, nan, nan]",
14289,49817,2020-02-29 03:49:54.518000,False,True,2.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-54_8574.csv,"[nan, nan, nan]",
14290,49818,2020-02-29 03:54:42.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-03-59_8575.csv,"[nan, nan, nan]",
14291,49819,2020-02-29 03:59:30.518000,False,True,2041.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-04_8576.csv,"[nan, nan, nan]",
14292,49820,2020-02-29 04:04:18.518000,False,True,91.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-09_8577.csv,"[nan, nan, nan]",
14293,49821,2020-02-29 04:09:06.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-13_8578.csv,"[nan, nan, nan]",
14294,49822,2020-02-29 04:13:54.518000,False,False,,True,8432.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-18_8579.csv,"[nan, nan, nan]",
14295,49823,2020-02-29 04:18:42.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-23_8580.csv,"[nan, nan, nan]",
14296,49824,2020-02-29 04:23:30.518000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-28_8581.csv,"[nan, nan, nan]",
14297,49825,2020-02-29 04:28:18.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-33_8582.csv,"[nan, nan, nan]",
14298,49826,2020-02-29 04:33:06.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-37_8583.csv,"[nan, nan, nan]",
14299,49827,2020-02-29 04:37:54.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-42_8584.csv,"[nan, nan, nan]",
14300,49828,2020-02-29 04:42:42.518000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-47_8585.csv,"[nan, nan, nan]",
14301,49829,2020-02-29 04:47:30.518000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-52_8586.csv,"[nan, nan, nan]",
14302,49830,2020-02-29 04:52:18.518000,False,True,2380.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-04-57_8587.csv,"[nan, nan, nan]",
14303,49831,2020-02-29 04:57:06.518000,False,True,2090.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-01_8588.csv,"[nan, nan, nan]",
14304,49832,2020-02-29 05:01:54.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-06_8589.csv,"[nan, nan, nan]",
14305,49833,2020-02-29 05:06:42.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-11_8590.csv,"[nan, nan, nan]",
14306,49834,2020-02-29 05:11:30.518000,False,True,2996.0,True,14760.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-16_8591.csv,"[nan, nan, nan]",
14307,49835,2020-02-29 05:16:18.518000,False,False,,True,285.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-21_8592.csv,"[nan, nan, nan]",
14308,49836,2020-02-29 05:21:06.518000,False,False,,True,13303.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-25_8593.csv,"[nan, nan, nan]",
14309,49837,2020-02-29 05:25:54.518000,False,False,,True,4884.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-30_8594.csv,"[nan, nan, nan]",
14310,49838,2020-02-29 05:30:42.518000,False,False,,True,8180.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-35_8595.csv,"[nan, nan, nan]",
14311,49839,2020-02-29 05:35:30.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-40_8596.csv,"[nan, nan, nan]",
14312,49840,2020-02-29 05:40:18.518000,False,False,,True,5038.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-45_8597.csv,"[nan, nan, nan]",
14313,49841,2020-02-29 05:45:06.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-49_8598.csv,"[nan, nan, nan]",
14314,49842,2020-02-29 05:49:54.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-54_8599.csv,"[nan, nan, nan]",
14315,49843,2020-02-29 05:54:42.518000,False,False,,True,17831.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-05-59_8600.csv,"[nan, nan, nan]",
14316,49844,2020-02-29 05:59:30.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-04_8601.csv,"[nan, nan, nan]",
14317,49845,2020-02-29 06:04:18.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-09_8602.csv,"[nan, nan, nan]",
14318,49846,2020-02-29 06:09:06.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-13_8603.csv,"[nan, nan, nan]",
14319,49847,2020-02-29 06:13:54.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-18_8604.csv,"[nan, nan, nan]",
14320,49848,2020-02-29 06:18:42.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-23_8605.csv,"[nan, nan, nan]",
14321,49849,2020-02-29 06:23:30.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-28_8606.csv,"[nan, nan, nan]",
14322,49850,2020-02-29 06:28:18.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-33_8607.csv,"[nan, nan, nan]",
14323,49851,2020-02-29 06:33:06.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-37_8608.csv,"[nan, nan, nan]",
14324,49852,2020-02-29 06:37:54.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-42_8609.csv,"[nan, nan, nan]",
14325,49853,2020-02-29 06:42:42.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-47_8610.csv,"[nan, nan, nan]",
14326,49854,2020-02-29 06:47:30.518000,False,False,,True,8646.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-52_8611.csv,"[nan, nan, nan]",
14327,49855,2020-02-29 06:52:18.518000,False,False,,True,9600.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-06-57_8612.csv,"[nan, nan, nan]",
14328,49856,2020-02-29 06:57:06.518000,False,False,,True,6575.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-01_8613.csv,"[nan, nan, nan]",
14329,49857,2020-02-29 07:01:54.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-06_8614.csv,"[nan, nan, nan]",
14330,49858,2020-02-29 07:06:42.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-11_8615.csv,"[nan, nan, nan]",
14331,49859,2020-02-29 07:11:30.518000,False,False,,True,7949.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-16_8616.csv,"[nan, nan, nan]",
14332,49860,2020-02-29 07:16:18.518000,False,False,,True,732.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-21_8617.csv,"[nan, nan, nan]",
14333,49861,2020-02-29 07:21:06.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-25_8618.csv,"[nan, nan, nan]",
14334,49862,2020-02-29 07:25:54.518000,False,True,7432.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-30_8619.csv,"[nan, nan, nan]",
14335,49863,2020-02-29 07:30:42.518000,False,True,5702.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-35_8620.csv,"[nan, nan, nan]",
14336,49864,2020-02-29 07:35:30.518000,False,True,6598.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-40_8621.csv,"[nan, nan, nan]",
14337,49865,2020-02-29 07:40:18.518000,False,True,1666.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-45_8622.csv,"[nan, nan, nan]",
14338,49866,2020-02-29 07:45:06.518000,False,True,5335.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-49_8623.csv,"[nan, nan, nan]",
14339,49867,2020-02-29 07:49:54.518000,False,True,16195.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-54_8624.csv,"[nan, nan, nan]",
14340,49868,2020-02-29 07:54:42.518000,False,True,903.0,True,12055.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-07-59_8625.csv,"[nan, nan, nan]",
14341,49869,2020-02-29 07:59:30.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-04_8626.csv,"[nan, nan, nan]",
14342,49870,2020-02-29 08:04:18.518000,False,False,,True,12157.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-09_8627.csv,"[nan, nan, nan]",
14343,49871,2020-02-29 08:09:06.518000,False,False,,True,5367.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-13_8628.csv,"[nan, nan, nan]",
14344,49872,2020-02-29 08:13:54.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-18_8629.csv,"[nan, nan, nan]",
14345,49873,2020-02-29 08:18:42.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-23_8630.csv,"[nan, nan, nan]",
14346,49874,2020-02-29 08:23:30.518000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-28_8631.csv,"[nan, nan, nan]",
14347,49875,2020-02-29 08:28:18.518000,False,False,,True,1047.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-33_8632.csv,"[nan, nan, nan]",
14348,49876,2020-02-29 08:33:06.518000,False,False,,True,578.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-37_8633.csv,"[nan, nan, nan]",
14349,49877,2020-02-29 08:37:54.518000,False,False,,True,2122.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-42_8634.csv,"[nan, nan, nan]",
14350,49878,2020-02-29 08:42:42.518000,False,False,,True,2113.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-47_8635.csv,"[nan, nan, nan]",
14351,49879,2020-02-29 08:47:30.518000,False,False,,True,10959.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-52_8636.csv,"[nan, nan, nan]",
14352,49880,2020-02-29 08:52:18.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-08-57_8637.csv,"[nan, nan, nan]",
14353,49881,2020-02-29 08:57:06.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-01_8638.csv,"[nan, nan, nan]",
14354,49882,2020-02-29 09:01:54.518000,False,False,,True,2410.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-06_8639.csv,"[nan, nan, nan]",
14355,49883,2020-02-29 09:06:42.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-11_8640.csv,"[nan, nan, nan]",
14356,49884,2020-02-29 09:11:30.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-16_8641.csv,"[nan, nan, nan]",
14357,49885,2020-02-29 09:16:18.518000,False,True,6599.0,True,1457.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-21_8642.csv,"[nan, nan, nan]",
14358,49886,2020-02-29 09:21:06.518000,False,True,207.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-25_8643.csv,"[nan, nan, nan]",
14359,49887,2020-02-29 09:25:54.518000,False,True,3102.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-30_8644.csv,"[nan, nan, nan]",
14360,49888,2020-02-29 09:30:42.518000,False,True,617.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-35_8645.csv,"[nan, nan, nan]",
14361,49889,2020-02-29 09:35:30.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-40_8646.csv,"[nan, nan, nan]",
14362,49890,2020-02-29 09:40:18.518000,False,True,777.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-45_8647.csv,"[nan, nan, nan]",
14363,49891,2020-02-29 09:45:06.518000,False,True,7057.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-49_8648.csv,"[nan, nan, nan]",
14364,49892,2020-02-29 09:49:54.518000,False,True,301.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-54_8649.csv,"[nan, nan, nan]",
14365,49893,2020-02-29 09:54:42.518000,False,False,,True,8892.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-09-59_8650.csv,"[nan, nan, nan]",
14366,49894,2020-02-29 09:59:30.518000,False,False,,True,1784.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-04_8651.csv,"[nan, nan, nan]",
14367,49895,2020-02-29 10:04:18.518000,False,True,9348.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-09_8652.csv,"[nan, nan, nan]",
14368,49896,2020-02-29 10:09:06.518000,False,False,,True,13510.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-13_8653.csv,"[nan, nan, nan]",
14369,49897,2020-02-29 10:13:54.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-18_8654.csv,"[nan, nan, nan]",
14370,49898,2020-02-29 10:18:42.518000,False,True,4264.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-23_8655.csv,"[nan, nan, nan]",
14371,49899,2020-02-29 10:23:30.518000,False,True,1857.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-28_8656.csv,"[nan, nan, nan]",
14372,49900,2020-02-29 10:28:18.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-33_8657.csv,"[nan, nan, nan]",
14373,49901,2020-02-29 10:33:06.518000,False,True,457.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-37_8658.csv,"[nan, nan, nan]",
14374,49902,2020-02-29 10:37:54.518000,False,True,1619.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-42_8659.csv,"[nan, nan, nan]",
14375,49903,2020-02-29 10:42:42.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-47_8660.csv,"[nan, nan, nan]",
14376,49904,2020-02-29 10:47:30.518000,False,True,1789.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-52_8661.csv,"[nan, nan, nan]",
14377,49905,2020-02-29 10:52:18.518000,False,True,693.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-10-57_8662.csv,"[nan, nan, nan]",
14378,49906,2020-02-29 10:57:06.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-01_8663.csv,"[nan, nan, nan]",
14379,49907,2020-02-29 11:01:54.518000,False,True,251.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-06_8664.csv,"[nan, nan, nan]",
14380,49908,2020-02-29 11:06:42.518000,False,False,,True,10474.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-11_8665.csv,"[nan, nan, nan]",
14381,49909,2020-02-29 11:11:30.518000,False,True,4715.0,True,6680.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-16_8666.csv,"[nan, nan, nan]",
14382,49910,2020-02-29 11:16:18.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-21_8667.csv,"[nan, nan, nan]",
14383,49911,2020-02-29 11:21:06.518000,False,False,,True,2460.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-25_8668.csv,"[nan, nan, nan]",
14384,49912,2020-02-29 11:25:54.518000,False,True,8514.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-30_8669.csv,"[nan, nan, nan]",
14385,49913,2020-02-29 11:30:42.518000,False,True,3137.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-35_8670.csv,"[nan, nan, nan]",
14386,49914,2020-02-29 11:35:30.518000,False,True,2266.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-40_8671.csv,"[nan, nan, nan]",
14387,49915,2020-02-29 11:40:18.518000,False,True,12941.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-45_8672.csv,"[nan, nan, nan]",
14388,49916,2020-02-29 11:45:06.518000,False,False,,True,12542.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-49_8673.csv,"[nan, nan, nan]",
14389,49917,2020-02-29 11:49:54.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-54_8674.csv,"[nan, nan, nan]",
14390,49918,2020-02-29 11:54:42.518000,False,False,,True,6881.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-11-59_8675.csv,"[nan, nan, nan]",
14391,49919,2020-02-29 11:59:30.518000,False,False,,True,3429.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-04_8676.csv,"[nan, nan, nan]",
14392,49920,2020-02-29 12:04:18.518000,False,True,9019.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-09_8677.csv,"[nan, nan, nan]",
14393,49921,2020-02-29 12:09:06.518000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-13_8678.csv,"[nan, nan, nan]",
14394,49922,2020-02-29 12:13:54.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-18_8679.csv,"[nan, nan, nan]",
14395,49923,2020-02-29 12:18:42.518000,False,False,,True,10988.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-23_8680.csv,"[nan, nan, nan]",
14396,49924,2020-02-29 12:23:30.518000,False,False,,True,901.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-28_8681.csv,"[nan, nan, nan]",
14397,49925,2020-02-29 12:28:18.518000,False,False,,True,1057.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-33_8682.csv,"[nan, nan, nan]",
14398,49926,2020-02-29 12:33:06.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-37_8683.csv,"[nan, nan, nan]",
14399,49927,2020-02-29 12:37:54.518000,False,True,11087.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-42_8684.csv,"[nan, nan, nan]",
14400,49928,2020-02-29 12:42:42.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-47_8685.csv,"[nan, nan, nan]",
14401,49929,2020-02-29 12:47:30.518000,False,True,2670.0,True,16564.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-52_8686.csv,"[nan, nan, nan]",
14402,49930,2020-02-29 12:52:18.518000,False,False,,True,3418.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-12-57_8687.csv,"[nan, nan, nan]",
14403,49931,2020-02-29 12:57:06.518000,False,False,,True,895.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-13-01_8688.csv,"[nan, nan, nan]",
14404,49932,2020-02-29 13:01:54.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-29-13-06_8689.csv,"[nan, nan, nan]",
